Distance_to_soma,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595
00606_P006_T01-S005_STG_R0509_LJ-20220530_LJ_stamp_2022_08_04_16_31,8,8,8,8,8,9,11,15,18,22,25,27,30,36,35,37,38,36,34,32,33,32,27,22,17,15,13,12,9,7,5,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00607_P006_T01-S005_STG_R0509_LJ-20220530_XJ_stamp_2022_08_04_16_32,10,10,10,10,10,13,17,18,19,21,23,26,28,29,31,29,27,22,20,17,15,14,12,10,8,7,4,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00608_P006_T01-S005_STG_R0509_LJ-20220530_XJ_stamp_2022_08_04_16_33,7,7,7,7,8,11,13,17,19,23,26,28,27,24,22,21,23,22,20,19,17,15,11,6,5,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00609_P006_T01-S005_STG_R0509_LJ-20220530_XJ_stamp_2022_08_05_17_18,11,11,11,11,11,13,16,22,27,25,27,28,23,22,18,14,11,9,7,6,5,4,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00611_P006_T01-S005_STG_R0509_LJ-20220530_XJ_stamp_2022_08_05_10_58,12,12,12,13,13,15,20,23,26,31,26,27,24,19,15,11,7,7,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00612_P006_T01-S005_STG_R0509_LJ-20220530_XJ_stamp_2022_08_05_11_38,7,7,7,7,7,9,12,17,18,20,22,21,21,18,17,14,14,8,7,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00613_P006_T01-S005_STG_R0509_LJ-20220530_XJ_stamp_2022_08_05_14_38,5,5,5,5,5,6,8,10,15,22,29,30,32,32,31,26,23,20,17,15,18,14,14,13,13,12,8,7,5,5,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00614_P006_T01-S005_STG_R0509_LJ-20220530_XJ_stamp_2022_08_05_15_39,7,7,8,8,10,14,17,17,18,21,24,28,33,33,31,28,27,25,23,21,15,15,11,9,9,5,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00622_P006_T01-S004_STG_R0678_LJ-20220530_XJ_stamp_2022_08_05_16_37,13,13,13,13,14,16,19,23,25,26,27,30,33,34,36,36,40,38,35,33,26,20,18,17,15,11,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00623_P006_T01-S004_STG_R0509_LJ-20220530_XJ_stamp_2022_08_17_10_05,5,5,5,5,7,11,13,14,18,21,19,19,17,17,13,12,12,13,13,13,12,9,9,8,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00625_P006_T01-S004_STG_R0509_LJ-20220530_XJ_stamp_2022_08_05_17_18,9,9,9,9,13,15,20,23,28,27,29,32,37,37,34,33,31,32,28,24,18,16,14,10,8,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00626_P006_T01-S004_STG_R0509_LJ-20220530_XJ_stamp_2022_08_05_17_19,8,8,8,8,9,9,10,15,17,18,19,24,25,28,27,28,31,29,29,26,24,25,20,18,17,12,10,8,6,6,4,4,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00627_P006_T01-S004_STG_R0678_LJ-20220530_XJ_stamp_2022_08_05_17_19,9,9,9,9,10,13,14,16,18,21,23,24,30,32,38,41,46,41,41,41,36,29,29,23,20,18,16,13,10,9,8,7,5,4,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00628_P006_T01-S004_STG_R0678_LJ-20220530_XJ_stamp_2022_08_05_17_20,8,8,8,8,9,11,11,13,19,24,30,34,34,36,39,39,39,35,35,36,32,28,26,25,22,19,17,16,15,13,7,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00629_P006_T01-S004_STG_R0678_LJ-20220530_XJ_stamp_2022_08_05_17_20,9,9,9,9,9,9,13,15,22,21,30,32,38,36,36,36,36,34,33,27,26,23,21,20,17,17,17,14,10,8,6,4,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00630_P006_T01-S004_STG_R0678_LJ-20220530_XJ_stamp_2022_08_05_17_21,8,8,8,8,9,9,11,17,21,23,23,28,32,35,34,35,31,31,33,29,29,29,28,26,25,22,20,21,18,18,15,13,10,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00631_P006_T01-S004_STG_R0678_LJ-20220530_XJ_stamp_2022_08_05_17_21,7,7,7,7,7,8,9,13,16,19,20,27,29,33,35,35,33,32,30,29,28,27,25,24,21,19,18,15,14,12,9,6,6,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00632_P006_T01-S004_STG_R0678_LJ-20220530_XJ_stamp_2022_08_31_14_35,12,12,12,12,12,16,19,20,21,28,30,33,38,41,41,43,43,46,45,47,49,47,48,48,42,38,32,32,25,24,21,19,15,14,14,14,8,6,5,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00633_P006_T01-S004_STG_R0678_LJ-20220530_XJ_stamp_2022_08_08_16_42,6,6,6,6,10,10,12,14,16,23,28,33,37,38,40,42,40,34,31,31,30,24,20,20,17,16,15,13,6,5,4,4,4,3,3,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00634_P006_T01-S004_STG_R0678_LJ-20220530_LJ_stamp_2022_08_08_16_42,14,14,14,14,17,20,24,29,31,31,34,40,43,42,43,42,43,40,37,33,30,26,25,22,18,16,14,13,11,9,7,5,4,4,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00635_P006_T01-S004_STG_R0509_LJ-20220530_LJ_stamp_2022_08_08_16_43,8,8,8,8,10,12,13,17,20,24,28,28,32,30,32,33,28,28,26,21,22,18,16,10,8,6,5,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00636_P006_T01-S004_STG_R0509_LJ-20220530_LJ_stamp_2022_08_09_16_33,7,7,7,7,8,11,14,17,22,22,26,29,30,29,27,25,21,19,17,17,13,11,8,7,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00637_P006_T01-S004_STG_R0509_LJ-20220530_LJ_stamp_2022_08_31_15_24,7,7,7,7,8,9,14,19,21,26,29,28,29,29,31,28,26,25,20,18,16,13,11,11,9,7,7,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00638_P006_T01-S004_STG_R0509_LJ-20220530_LJ_stamp_2022_08_09_16_34,12,12,12,12,13,14,18,19,24,26,31,34,36,38,39,42,37,36,34,30,27,24,20,16,16,14,13,9,8,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00639_P006_T01-S004_STG_R0509_LJ-20220530_LJ_stamp_2022_08_08_16_43,7,7,7,7,7,7,8,13,13,20,23,26,26,25,27,24,18,15,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00640_P006_T01-S004_STG_R0509_LJ-20220530_LJ_stamp_2022_08_11_17_04,8,8,8,8,9,10,12,17,23,24,28,30,33,34,39,37,37,31,29,27,23,18,14,9,8,7,5,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00641_P006_T01-S004_STG_R0678_LJ-20220530_LJ_stamp_2022_08_15_10_44,7,7,7,9,10,10,15,19,21,26,29,31,31,35,37,34,32,30,30,28,29,29,26,25,23,20,20,17,16,12,11,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00643_P006_T01-S004_STG_R0509_LJ-20220530_LJ_stamp_2022_08_15_14_12,10,10,10,10,11,13,15,16,20,22,23,25,27,28,27,26,21,20,15,11,10,10,7,6,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00644_P006_T01-S004_STG_R0509_LJ-20220530_LJ_stamp_2022_08_18_09_59,11,11,11,11,11,15,15,15,16,19,17,19,18,16,13,12,13,9,9,7,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00645_P006_T01-S004_STG_R0678_LJ-20220530_LJ_stamp_2022_08_15_14_13,11,11,11,11,11,11,13,16,21,28,30,31,33,40,38,39,42,42,46,44,46,42,40,39,38,33,30,26,25,23,18,18,13,11,8,5,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00646_P006_T01-S004_STG_R0509_LJ-20220530_LJ_stamp_2022_08_15_14_14,15,15,15,16,16,19,19,21,25,24,23,25,24,25,23,23,22,20,20,15,15,13,13,12,10,8,6,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00647_P006_T01-S004_STG_R0509_LJ-20220530_LJ_stamp_2022_08_15_15_38,12,12,12,13,16,18,20,21,26,35,33,33,38,39,36,36,32,33,33,32,33,34,28,25,22,17,14,11,9,7,5,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00648_P006_T01-S004_STG_R0678_LJ-20220530_YXQ_stamp_2022_08_15_17_10,9,9,9,10,11,13,14,16,21,25,29,28,27,30,32,32,32,31,29,27,24,22,21,21,17,15,13,12,9,8,7,7,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00649_P006_T01-S004_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_30_14_21,6,6,6,6,6,8,11,16,17,21,21,23,24,21,21,20,19,14,14,13,12,9,8,8,5,5,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00651_P006_T01-S004_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_15_17_11,7,7,7,7,8,11,15,17,18,26,26,27,26,29,28,29,27,22,22,16,12,7,6,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00652_P006_T01-S004_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_18_14_42,7,7,7,7,10,12,14,17,19,22,20,22,24,24,25,24,22,19,17,14,12,13,10,7,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00653_P006_T01-S004_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_16_10_26,11,11,11,11,12,14,16,18,20,24,26,28,28,28,26,24,23,23,21,21,19,13,7,5,4,4,4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00654_P006_T01-S004_STG_R0678_LJ-20220530_YXQ_stamp_2022_08_16_15_26,8,8,8,8,8,11,12,15,17,20,22,22,22,25,22,21,23,22,22,18,17,17,12,12,11,11,10,9,6,3,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00655_P006_T01-S004_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_26_10_54,9,9,9,9,12,12,17,19,22,23,23,23,24,22,23,20,19,19,17,15,14,12,12,11,11,10,10,7,6,4,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00656_P006_T01-S004_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_16_15_27,8,8,8,8,8,10,11,16,21,23,23,23,25,27,24,24,24,20,20,19,17,14,11,9,6,6,5,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00657_P006_T01-S004_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_16_15_28,12,12,12,12,12,15,19,20,25,27,28,30,32,30,32,27,26,26,22,22,20,18,17,16,14,8,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00658_P006_T01-S004_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_30_14_22,7,7,7,7,8,9,14,17,19,20,21,20,21,22,17,15,13,13,13,13,14,10,6,5,5,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00659_P006_T01-S004_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_16_15_28,9,9,9,9,13,13,16,19,25,26,30,31,32,31,33,29,30,27,25,24,21,18,16,15,14,10,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00660_P006_T01-S004_STG_R0509_LJ-20220530_YXQ_stamp_2022_08_16_16_38,9,9,9,9,9,9,12,14,19,23,24,23,25,27,26,27,30,29,26,24,22,21,16,14,12,8,7,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00664_P005_T01-S010_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_04_10_30,8,8,9,10,10,12,13,15,13,14,17,18,16,16,21,17,17,18,19,17,14,12,11,9,9,8,7,4,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00674_P005_T01-S010_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_17_14_10,9,9,9,9,10,11,13,13,17,24,27,25,27,23,22,19,17,15,14,10,8,8,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00680_P005_T01-S010_MFG_R0509_LJ-20220525_XJ_stamp_2022_08_08_15_33,8,8,8,8,9,10,11,15,15,18,20,23,25,26,26,28,30,27,26,23,17,15,13,11,10,8,7,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00689_P007_T01-S001_MTG_R0509_LJ-20220530_LJ_stamp_2022_07_06_17_18,10,10,10,10,11,11,12,17,18,17,16,18,19,19,18,18,17,17,16,12,10,7,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
